Datum;Uhrzeit;Deutschland/Luxemburg[€/MWh];Dänemark 1[€/MWh];Dänemark 2[€/MWh];Frankreich[€/MWh];Italien (Nord)[€/MWh];Niederlande[€/MWh];Polen[€/MWh];Schweden 4[€/MWh];Schweiz[€/MWh];Slowenien[€/MWh];Tschechien[€/MWh];Ungarn[€/MWh];Österreich[€/MWh];Deutschland/Österreich/Luxemburg[€/MWh]
11/30/19;02:00:00;35.99;35.99;35.22;36.22;-;36.44;39.16;35.22;38.29;36.1;35.47;35.47;36.1;-
11/30/19;03:00:00;35.39;35.39;35.34;35.39;-;35.39;38.62;35.34;35.82;35.39;34.59;34.59;35.39;-
11/30/19;04:00:00;35.39;35.39;35.39;35.39;-;35.39;42.3;35.39;35.23;35.39;34.72;34.72;35.39;-
11/30/19;05:00:00;36.03;36.03;36.03;36.03;-;36.03;44.88;36.03;37.65;36.03;36.12;36.12;36.03;-
11/30/19;06:00:00;36.56;36.56;36.56;36.56;-;36.56;47.3;36.56;41.89;36.56;37.2;37.2;36.56;-
11/30/19;07:00:00;39.07;39.07;39.07;40.39;-;44.08;47.38;39.07;43.19;39.55;40.92;40.92;39.55;-
11/30/19;08:00:00;42.29;42.29;41.03;42.29;-;42.29;48.44;41.03;46.4;42.29;43.7;43.7;42.29;-
11/30/19;09:00:00;45.35;45.35;45.35;45.35;-;45.35;56.62;41.74;47.71;45.35;45.7;45.7;45.35;-
11/30/19;10:00:00;44;44;44;44;-;44;58.92;42.09;46.51;44;44.5;44.5;44;-
11/30/19;11:00:00;42.7;42.7;42.7;42.7;-;42.7;62.89;41.67;45.48;42.7;44.22;44.22;42.7;-
11/30/19;12:00:00;41.5;41.5;41.5;41.5;-;41.5;60.21;41.3;44.92;41.5;43.02;43.02;41.5;-
11/30/19;13:00:00;40.77;40.77;40.77;40.77;-;40.77;58.93;40.77;44.04;40.77;42.76;42.76;40.77;-
11/30/19;14:00:00;41.14;41.14;41.14;41.14;-;41.14;56.93;41.14;44.25;41.14;42.97;42.97;41.14;-
11/30/19;15:00:00;43.02;43.02;43.02;43.02;-;43.02;57.78;41.98;45.55;43.02;45.05;45.05;43.02;-
11/30/19;16:00:00;48.99;48.76;48.76;46.04;-;48.76;62.93;46.07;49.08;48.99;48.6;51.9;48.99;-
11/30/19;17:00:00;52.9;52.9;52.9;52.9;-;52.9;62.94;46.56;53.11;52.9;53.05;55.04;52.9;-
11/30/19;18:00:00;53.1;53.1;53.1;53.1;-;53.1;57.81;45.65;54.25;53.1;54;54;53.1;-
11/30/19;19:00:00;50.01;50.01;50.01;50.01;-;50.01;57.83;44;53.68;50.01;52.62;52.62;50.01;-
11/30/19;20:00:00;47.35;47.35;47.35;47.35;-;47.35;53.7;42.87;50;47.35;47.99;47.99;47.35;-
11/30/19;21:00:00;42.42;42.42;42.42;42.42;-;42.42;48.56;41.92;45.08;42.42;43;43;42.42;-
11/30/19;22:00:00;41.94;41.94;41.94;41.94;-;41.94;46.61;41.32;45.17;41.94;41.93;41.93;41.94;-
11/30/19;23:00:00;40.13;40.13;40.13;40.13;-;40.13;45.46;39.17;44.73;40.13;39.01;39.01;40.13;-
12/01/19;00:00:00;38.55;38.55;38.55;38.55;-;38.55;41.58;38.5;43.18;38.55;36.29;36.29;38.55;-
12/01/19;01:00:00;37.07;37.07;37.07;37.07;-;37.07;40.44;37.07;41.02;37.07;35.94;35.94;37.07;-
12/01/19;02:00:00;36.26;36.26;36.26;36.26;-;36.26;40.36;36.26;38.19;36.26;35.31;35.31;36.26;-
12/01/19;03:00:00;35.93;35.93;35.93;35.93;-;35.93;38.64;35.93;36.93;35.93;34.67;34.67;35.93;-
12/01/19;04:00:00;35.86;35.86;35.86;35.86;-;35.86;40.32;35.86;36.41;35.86;34.49;34.49;35.86;-
12/01/19;05:00:00;35.92;35.92;35.92;35.92;-;35.92;41.73;35.92;37.07;35.92;34.97;34.97;35.92;-
12/01/19;06:00:00;36.13;36.13;36.13;36.13;-;36.13;42.82;36.13;38.72;36.13;35.05;35.05;36.13;-
12/01/19;07:00:00;37.04;37.04;37.14;37.04;-;37.04;40.04;37.14;42.01;37.04;35.94;35.94;37.04;-
12/01/19;08:00:00;38.74;38.74;38.74;38.74;-;38.74;45.11;38.74;43.74;38.74;38.25;38.25;38.74;-
12/01/19;09:00:00;42.12;42.12;42.12;42.12;-;42.12;46.29;41.11;45.1;42.12;41.2;41.2;42.12;-
12/01/19;10:00:00;44.77;44.77;44.77;44.77;-;44.77;46.17;43.11;46.22;44.77;42.18;42.18;44.77;-
12/01/19;11:00:00;48;48;48;48;-;48;47.67;43.33;47.1;48;43.58;43.58;48;-
12/01/19;12:00:00;48.15;48.15;48.15;48.15;-;48.15;47.5;43.16;46.61;48.15;43.5;43.5;48.15;-
12/01/19;13:00:00;45.76;45.76;45.76;45.76;-;45.76;46.96;42.87;45.88;45.76;42.38;42.38;45.76;-
12/01/19;14:00:00;44.7;44.7;44.7;44.7;-;44.7;45.78;43.14;45.84;44.7;42.9;42.9;44.7;-
12/01/19;15:00:00;44.98;44.98;44.98;44.98;-;44.98;47.16;43.54;47.56;44.98;44.16;44.16;44.98;-
12/01/19;16:00:00;47.79;47.79;47.79;47.79;-;47.79;48.56;45.09;49.08;47.79;48.76;50.25;47.79;-
12/01/19;17:00:00;50.45;50.45;50.45;50.45;-;50.45;49.72;44.12;52.7;50.45;52.8;53.98;50.45;-
12/01/19;18:00:00;52.4;52.4;52.4;52.4;-;52.4;49.94;43.18;53.6;52.4;53.81;53.81;52.4;-
12/01/19;19:00:00;50.64;50.1;50.1;51.13;-;50.1;48.37;42.19;52.69;50.64;52;52;50.64;-
12/01/19;20:00:00;46.84;43.5;43.5;50;-;43.5;47.51;41.61;51.18;47.74;49.7;49.7;47.74;-
12/01/19;21:00:00;42.92;42.07;42.07;44.65;-;42.07;46.11;40.41;48.92;43.33;44.1;44.1;43.33;-
12/01/19;22:00:00;39.9;39.9;39.9;46.13;-;39.9;45.25;38.94;46.14;41.25;42.6;42.6;41.25;-
12/01/19;23:00:00;37.83;37.83;37.83;42.68;-;37.83;39.75;36.93;44.02;38.88;38.97;38.97;38.88;-
12/02/19;00:00:00;36.03;36.03;36.03;42.7;-;36.03;45.12;36.03;43.23;37.44;36.79;36.79;37.44;-
12/02/19;01:00:00;36.93;36.93;36.21;37.22;-;36.93;42.48;36.21;40.74;37.02;35.08;35.08;37.02;-
12/02/19;02:00:00;35.4;35.4;35.4;35.4;-;35.4;40.44;35.4;37.98;35.4;32.86;32.86;35.4;-
12/02/19;03:00:00;34.46;34.46;34.46;34.46;-;34.46;38.99;34.46;37.15;34.46;32.45;32.45;34.46;-
12/02/19;04:00:00;35.4;35.4;35.88;35.4;-;35.4;41.08;35.88;37.37;35.4;33.87;33.87;35.4;-
12/02/19;05:00:00;36.3;36.3;39.92;36.3;-;36.3;43.56;39.92;42.1;36.3;37.14;37.14;36.3;-
12/02/19;06:00:00;44.84;44.72;43.76;44.88;-;44.72;53.9;43.76;50.08;44.85;45;45;44.85;-
12/02/19;07:00:00;52.97;52.97;52.97;56.77;-;52.97;53.94;52.97;58.02;54.34;56.09;56.09;54.34;-
12/02/19;08:00:00;54.58;54.58;54.58;60.01;-;55;57.69;54.58;58.44;55.96;55.52;58.5;55.96;-
12/02/19;09:00:00;54.09;54.09;54.09;60.51;-;54.09;57.69;54.09;58.28;55.94;53.32;57.73;55.94;-
12/02/19;10:00:00;45.9;45.9;45.9;59.38;-;46.81;54.76;45.9;58.46;50.03;50;52.84;50.03;-
12/02/19;11:00:00;43.59;43.59;43.59;56.12;-;45.03;55.62;43.59;58.47;47.55;48.2;51.13;47.55;-
12/02/19;12:00:00;41.96;41.96;41.96;53.45;-;41.96;56.79;41.96;55.74;45.26;45.67;50.53;45.26;-
12/02/19;13:00:00;42.87;42.87;42.87;52.14;-;44.28;55.03;42.87;55.69;45.74;48.5;50.02;45.74;-
12/02/19;14:00:00;49;49;49;51.66;-;49.71;53.72;49;55.77;49.99;50.05;50.05;49.99;-
12/02/19;15:00:00;52.95;52.95;52.95;53.09;-;52.95;55.55;52.95;55.94;53.01;51.36;52.73;53.01;-
12/02/19;16:00:00;53.93;53.93;53.93;57.43;-;59.05;57.69;53.93;56.71;55.35;53.47;59.86;55.35;-
12/02/19;17:00:00;57.23;57.23;57.23;67.64;-;73.93;57.23;57.23;58.03;58.32;58.26;61.01;58.32;-
12/02/19;18:00:00;55.18;55.18;55.18;65.78;-;66.22;54.87;54.87;58.06;56;56.27;58.18;56;-
12/02/19;19:00:00;55.5;55.5;55.5;62.62;-;60;55.52;54.17;57.75;55.5;54.39;54.65;55.5;-
12/02/19;20:00:00;54.43;54.43;54.43;55.66;-;54.43;54.36;53.13;55.76;54.86;50.9;50.9;54.86;-
12/02/19;21:00:00;49.33;49.33;49.33;49.33;-;49.33;48.84;48.15;52.58;49.33;45.14;45.14;49.33;-
12/02/19;22:00:00;44.89;44.89;44.89;49.77;-;42.99;46.77;41.62;52;44.89;43.02;43.02;44.89;-
12/02/19;23:00:00;40.58;40.58;40.58;45.82;-;40.58;41.95;40.48;49.93;40.58;38.68;38.68;40.58;-
12/03/19;00:00:00;40.19;40.19;40.19;44.87;-;40.04;39.48;39.48;47.98;41.26;41.07;41.07;41.26;-
12/03/19;01:00:00;39.74;39.74;39.74;41.68;-;37.32;39.94;39.14;44.58;40.08;39.55;39.55;40.08;-
12/03/19;02:00:00;39.5;39.5;39.5;40.45;-;38.24;39.98;39.03;42.62;39.76;38.01;38.01;39.76;-
12/03/19;03:00:00;38.5;38.5;38.5;38.75;-;38.16;39.94;38.5;41.85;38.57;38.05;38.05;38.57;-
12/03/19;04:00:00;39.49;39.49;39.49;39.55;-;39.42;39.49;39.49;41.61;39.51;39.09;39.09;39.51;-
12/03/19;05:00:00;42.81;42.81;42.81;43.11;-;42.81;42.81;42.81;45.08;42.96;42.5;42.5;42.96;-
12/03/19;06:00:00;55.07;55.07;55.07;55.07;-;55.07;57.84;55.07;53.78;55.07;52.18;53.95;55.07;-
12/03/19;07:00:00;67.28;67.28;67.28;67.28;-;67.28;65.52;67.28;59.67;67.28;61.86;69.97;67.28;-
12/03/19;08:00:00;76.47;76.47;76.47;76.47;-;76.47;69.74;76.47;61.93;76.47;64.9;73.04;76.47;-
12/03/19;09:00:00;71;71;71;71.5;-;71;70.54;71;60.16;71;62.92;70;71;-
12/03/19;10:00:00;60.49;60.49;60.49;68.72;-;60.49;60.87;60.49;58.48;60.67;58.29;63.63;60.67;-
12/03/19;11:00:00;59.31;59.31;59.31;63.08;-;59.31;60.87;59.31;58.08;60.26;56.8;61.7;60.26;-
12/03/19;12:00:00;55.24;55.24;55.24;59.09;-;55.24;60.53;55.24;56.65;56.21;54.22;59.8;56.21;-
12/03/19;13:00:00;54.5;49.22;53.19;56.25;-;53.3;59.94;53.19;56.4;54.94;54.54;59.92;54.94;-
12/03/19;14:00:00;56.86;49.16;55.49;57.03;-;56.63;58.99;55.49;56;56.91;55.26;60.78;56.91;-
12/03/19;15:00:00;57.9;49.13;56.51;58;-;57.59;60.42;56.51;57.99;57.94;56.21;69.27;57.94;-
12/03/19;16:00:00;60;49.18;58.56;60;-;60;62.42;58.56;59.36;60;56.4;100.04;60;-
12/03/19;17:00:00;61.8;55.84;55.84;70.5;-;71.84;58.94;55.84;59.06;66.77;60;96.69;66.77;-
12/03/19;18:00:00;49.76;48.57;48.57;75.87;-;49.9;56.99;48.57;57.09;63.17;58;72.43;63.17;-
12/03/19;19:00:00;47.32;42.49;42.49;73.38;-;47.32;56.14;42.49;57.52;53.98;54.9;63.04;53.98;-
12/03/19;20:00:00;42.32;41.31;41.31;63.05;-;42.67;54.72;41.31;57.04;53.2;53.33;53.59;53.2;-
12/03/19;21:00:00;40.67;40.67;40.67;58.24;-;41.48;46.55;39.92;54.1;50.07;46.75;47.02;50.07;-
12/03/19;22:00:00;39.27;39.23;39.23;55.96;-;38.47;41.39;38.32;52.86;43.35;41.09;44.87;43.35;-
12/03/19;23:00:00;37.05;37.05;36.16;50.38;-;37.05;36.16;36.16;50.15;43.46;38.02;38.69;43.46;-
12/04/19;00:00:00;35;35;35;48.1;-;35;44.79;35;47.62;41.26;41.1;41.93;41.26;-
12/04/19;01:00:00;35;35;35;45.4;-;35;42.39;35;45.86;40.07;40.91;40.91;40.07;-
12/04/19;02:00:00;35.24;35.24;34.62;44.21;-;35.24;41.96;34.62;44.38;40.08;38.36;38.36;40.08;-
12/04/19;03:00:00;35.58;35.58;34.76;42.02;-;35.58;42.03;34.76;41.8;39.08;37.21;37.21;39.08;-
12/04/19;04:00:00;36.87;36.29;35.99;41.01;-;36.29;43.21;35.99;41.92;39.04;39.45;39.45;39.04;-
12/04/19;05:00:00;37.51;37.51;37.51;44.94;-;36.94;45.3;37.51;44.73;41.48;41.1;45.72;41.48;-
12/04/19;06:00:00;42.69;42.69;42.69;55.52;-;43.26;52.4;41.67;54.47;49.49;48.71;53.24;49.49;-
12/04/19;07:00:00;53.4;53.4;53.4;67.8;-;53.4;54.61;53.4;59.04;56.93;58.01;61.1;56.93;-
12/04/19;08:00:00;54.76;54.76;54.76;86.55;-;54.76;57.32;54.76;61.94;62.85;62.8;68.15;62.85;-
12/04/19;09:00:00;51.47;51.47;51.47;75;-;58.01;58.42;51.47;58.62;59;59.78;64.07;59;-
12/04/19;10:00:00;46.34;46.34;46.34;62.12;-;57.4;56.07;45.22;57.8;53.92;52.68;59.97;53.92;-
12/04/19;11:00:00;44.99;44.99;44.99;61.56;-;52.07;57.33;43.91;56.43;59.1;50.8;59.61;52.98;-
12/04/19;12:00:00;43.81;43.81;43.81;66.1;-;49.9;58.41;43.81;55.57;55;48.35;58.2;52.92;-
12/04/19;13:00:00;47.99;47.99;47.99;56.63;-;51.49;59;47.99;56.62;55;50.86;60.2;52.38;-
12/04/19;14:00:00;55.01;53.69;53.69;56.98;-;56.11;59.1;53.69;57.08;56.98;53.84;62.51;56.06;-
12/04/19;15:00:00;58.3;56.9;56.9;58.3;-;58.3;58.89;56.9;58.05;58.3;58.4;65.28;58.3;-
12/04/19;16:00:00;62.69;61.19;61.19;62.69;-;62.69;61.19;61.19;62.88;62.69;62.2;75.11;62.69;-
12/04/19;17:00:00;70.6;70.6;70.6;75.15;-;77.83;61.92;61.92;70.71;75.15;68;79.99;72.43;-
12/04/19;18:00:00;60.06;60.06;60.06;81.8;-;77.51;59.49;58.62;64.24;74.82;63;74.64;67.43;-
12/04/19;19:00:00;60.1;48.52;48.52;78.08;-;60.1;58.78;41.26;59.82;64.48;58.5;69.07;64.48;-
12/04/19;20:00:00;52.93;40.45;40.45;64.68;-;52.93;57.1;40.45;57.09;58;55.91;61.17;56.02;-
12/04/19;21:00:00;49.5;40.01;40.01;54.11;-;45;48.75;38.12;54.75;50.71;48.18;55.01;50.71;-
12/04/19;22:00:00;41.7;40.63;40.63;52.35;-;40.63;50.43;36.43;54.08;44.28;42.7;52.65;44.28;-
12/04/19;23:00:00;39.1;37.57;37.57;48.71;-;37.57;46.62;36.01;52.66;41.33;40.36;46.2;41.33;-
12/05/19;00:00:00;36.16;36.16;32.91;50;-;36.16;38.99;32.91;50.49;43.51;38.13;41.59;43.51;-
12/05/19;01:00:00;35.73;35.73;31.43;45.56;-;35.73;39.34;31.43;47.52;40.98;38;38.82;40.98;-
12/05/19;02:00:00;35.86;35.86;30.38;42.74;-;35.86;38.28;30.38;46;39.44;37.04;37.23;39.44;-
12/05/19;03:00:00;35.75;35.75;31.75;39.54;-;35.75;38.3;31.75;44.68;37.87;36.67;36.67;37.87;-
12/05/19;04:00:00;35.56;35.56;33.79;38.72;-;35.56;37.83;33.79;44.14;37.25;37.93;37.93;37.25;-
12/05/19;05:00:00;36.14;36;35.29;43.11;-;36;37.59;35.29;46.74;39.83;39.99;42.91;39.83;-
12/05/19;06:00:00;42.22;37.14;39.57;53;-;37.14;52.15;39.57;54.62;46.98;46.8;50.56;46.98;-
12/05/19;07:00:00;59.59;48.3;48.3;69.97;-;48.3;56.52;48.3;60.33;60.67;57.2;67.57;60.67;-
12/05/19;08:00:00;58.29;54.09;54.09;88.32;-;58.29;58.56;54.09;63.18;66.86;58.75;73.07;66.86;-
12/05/19;09:00:00;51.23;50;50;67.45;-;61.66;58.6;50;60.49;57.18;55.21;66.79;57.18;-
12/05/19;10:00:00;46.15;41.31;41.31;62.03;-;57.15;58.8;41.31;61.52;55.78;49;59.78;51.97;-
12/05/19;11:00:00;41.87;40.86;40.86;60.57;-;45.72;58.79;40.86;60.44;60.57;43.58;60.09;48.11;-
12/05/19;12:00:00;41.61;40.61;40.61;58.7;-;41.95;58.66;40.61;57.93;58.7;44.44;58.98;47.06;-
12/05/19;13:00:00;41.52;40.52;40.52;58;-;41.86;58.77;40.52;58.51;58;46.2;60.81;46.72;-
12/05/19;14:00:00;46.95;40.38;40.38;57.92;-;40.38;58.81;40.38;58.71;57.92;50.91;61.92;50.09;-
12/05/19;15:00:00;50.41;41.37;41.37;58.74;-;42.74;58.36;41.37;59.82;58.74;54.67;66.79;52.71;-
12/05/19;16:00:00;51.47;42.23;42.23;60.4;-;44.9;63.07;42.23;60.79;60.4;60.94;70.03;53.87;-
12/05/19;17:00:00;46.63;42.43;42.43;71.71;-;44.9;58.71;42.43;68.08;71.71;59.47;75.9;52.97;-
12/05/19;18:00:00;43.44;40.41;40.41;79.59;-;40.41;57.14;40.41;62.28;57.1;55.92;71.22;52.47;-
12/05/19;19:00:00;38.15;38.15;38.15;68.89;-;39.9;57.85;38.15;60.5;60;54.5;66.02;52.91;-
12/05/19;20:00:00;36.24;36.24;36.24;58.3;-;39.35;54.63;36.24;58.01;58.3;50.93;59.07;47.33;-
12/05/19;21:00:00;34.89;34.89;34.89;53.05;-;36.45;44.15;34.89;55.16;53.05;40.21;47.94;40.08;-
12/05/19;22:00:00;32.79;32.79;32.79;51.71;-;35.23;41.1;32.79;52.02;39.79;39.96;43.79;37.71;-
12/05/19;23:00:00;24.94;24.94;24.94;50;-;32;39.32;24.94;51.01;31.64;35.1;39.03;31.64;-
12/06/19;00:00:00;25.18;25.18;25.18;47.32;-;33.55;37.44;25.18;47.93;32.34;22.79;37.28;32.34;-
12/06/19;01:00:00;25.03;25.03;25.03;44.11;-;31.2;34.88;25.03;44;31.91;19.98;34.48;31.91;-
12/06/19;02:00:00;18.77;18.77;18.77;42.79;-;22;31.21;18.77;42.02;28.02;16.94;32.33;28.02;-
12/06/19;03:00:00;13.6;13.6;13.6;41.76;-;15.4;29.9;18.92;41.06;24.47;19.01;30.67;24.47;-
12/06/19;04:00:00;19.14;19.14;19.14;40.62;-;21.14;30.98;29.03;40.86;28.04;19.01;33.3;28.04;-
12/06/19;05:00:00;25.16;25.16;25.16;41.79;-;27.67;37.39;34.35;42.62;35.01;25.14;38.33;35.01;-
12/06/19;06:00:00;30.67;30.67;35.68;46.94;-;32.9;51.42;35.68;49.4;50;48;48;48.98;-
12/06/19;07:00:00;38.86;38.86;38.86;53.38;-;40.7;52.24;38.86;56.61;53.38;54.5;58.9;51;-
12/06/19;08:00:00;40.25;40.25;39.99;55.99;-;41.31;58.08;39.99;57.04;60.47;54;67.47;50.97;-
12/06/19;09:00:00;37.96;37.96;38.89;56.16;-;49.9;58.64;38.89;57;56.16;54.73;63.31;51;-
12/06/19;10:00:00;38.92;38.92;38.92;54.44;-;50.8;56.08;38.92;54.99;54.44;54;56.8;51;-
12/06/19;11:00:00;38.9;38.9;38.9;53.12;-;48.5;55.71;38.9;53.97;53.12;52.82;56.2;50.9;-
12/06/19;12:00:00;37.08;37.08;37.99;50.99;-;44.55;54.5;37.99;51.33;50.99;51.02;55.9;50.98;-
12/06/19;13:00:00;37.79;37.79;37.79;48.31;-;43.6;54.52;37.79;51.03;50.91;51.12;56.5;50.91;-
12/06/19;14:00:00;37.6;37.6;37.6;46.56;-;40.48;54.29;37.6;51.37;51.75;51.01;56.75;51.75;-
12/06/19;15:00:00;35.36;35.36;37.43;44;-;42.25;54.96;37.43;51.34;54.17;52.18;57.89;51.93;-
12/06/19;16:00:00;39.4;39.4;39.4;44.98;-;44.66;58.08;39.4;51.59;60.67;56.13;62.69;51.96;-
12/06/19;17:00:00;40.07;40.07;40.07;51.39;-;44.1;55.6;40.07;53.01;60.71;57.08;64.98;51.07;-
12/06/19;18:00:00;37.8;37.8;37.8;54.6;-;38.99;54.56;37.8;55.06;57.27;55.02;60.21;50;-
12/06/19;19:00:00;32.82;37.18;37.18;54.49;-;37.18;53.84;37.18;54.66;54.49;53.7;56.13;48.99;-
12/06/19;20:00:00;28.09;35.1;35.83;52.75;-;35.1;50.03;35.83;51.35;52.75;48;52.14;48.91;-
12/06/19;21:00:00;26.03;35.4;35.4;47.96;-;35.98;43.22;35.4;47;46.1;35.1;44.96;36.1;-
12/06/19;22:00:00;25.81;33.79;33.79;48.79;-;36;43.41;33.79;46.05;36.39;35.1;41.94;35.09;-
12/06/19;23:00:00;16.1;16.1;16.1;47.54;-;33.3;39.57;32.18;43.66;28.05;25.39;36.97;28.05;-
12/07/19;00:00:00;14.55;14.55;14.55;46.82;-;30.7;32.41;29.07;44.23;47.66;24.87;37.27;32.1;-
12/07/19;01:00:00;4.16;4.16;4.16;45.86;-;33.9;26.94;26.94;42.02;46.36;24.73;34.67;32.07;-
12/07/19;02:00:00;0.06;0.06;0.06;43.04;-;30;24.25;24.25;40.44;33;23.94;30.75;32.05;-
12/07/19;03:00:00;-4.97;-2.68;-2.68;38.81;-;27.86;23.32;23.32;39.4;33;25.16;28.7;32.06;-
12/07/19;04:00:00;-7.17;-2.71;-2.71;37.24;-;25.5;25.01;25.01;38.06;42.24;26.97;30.09;32.08;-
12/07/19;05:00:00;0.07;0.07;0.07;38.73;-;31.5;26.24;26.24;39.04;45;25.25;36.93;33.01;-
12/07/19;06:00:00;-2.44;13.3;31.59;43.68;-;32.5;36.62;31.59;42.27;49.67;24.98;39.95;33.03;-
12/07/19;07:00:00;25.63;26.7;33.66;47.44;-;33.9;39.76;33.66;48.14;48.64;34;62.18;33;-
12/07/19;08:00:00;27.39;28.28;34.74;48.54;-;33;39.8;34.74;49.17;51.48;41.53;68.88;35.08;-
12/07/19;09:00:00;34.18;36.06;36.06;50.21;-;41.95;46.79;36.06;50.7;50.21;48.06;82.17;38.97;-
12/07/19;10:00:00;33.57;34.8;36.3;50.39;-;39.29;46.91;36.3;50.32;50.39;48.01;75.73;40.9;-
12/07/19;11:00:00;36.5;36.5;36.5;49.71;-;39.16;39.67;36.5;49.3;49.71;47.81;70.97;40.41;-
12/07/19;12:00:00;35.01;35.01;35.88;49.51;-;37.5;39.19;35.88;47.91;49.51;44.16;74.36;38.68;-
12/07/19;13:00:00;33.07;33.07;35.57;48.23;-;36.26;38.82;35.57;45.56;48.23;40.67;68.88;36.83;-
12/07/19;14:00:00;35.37;35.37;35.93;47.08;-;39.08;38.08;35.93;43.83;47.08;38.1;66.79;38.53;-
12/07/19;15:00:00;38.03;38.03;38.03;44.69;-;39.41;39.15;38.03;44.57;49.69;40.05;90.01;39.78;-
12/07/19;16:00:00;39.04;39.04;39.04;45.04;-;44.72;46.67;39.04;48.09;48.39;45.06;125.4;41.43;-
12/07/19;17:00:00;41.29;41.29;41.29;48.8;-;48.46;40.3;40.3;51.14;51.66;39;100.07;44.27;-
12/07/19;18:00:00;42.68;42.68;42.68;51.76;-;51.4;40.94;40.48;52.04;52;41.99;100.01;45.65;-
12/07/19;19:00:00;39.97;39.97;39.01;50.23;-;43.13;39.16;39.01;51.95;50.23;40.67;68.88;42.94;-
12/07/19;20:00:00;35.17;35.17;36.13;48.17;-;35.17;39.82;36.13;50.1;50.23;41.27;59.41;38.21;-
12/07/19;21:00:00;34.21;35.05;35.05;40.89;-;35.05;36.76;35.05;47.04;49.2;34.13;49;36.2;-
12/07/19;22:00:00;33.81;34.56;34.56;39.07;-;36.07;34.68;34.56;46.04;48.6;29;47.8;35.02;-
12/07/19;23:00:00;28.72;31.98;31.98;43.5;-;30.48;31.98;31.98;43.89;45;24.17;36.69;31.68;-
12/08/19;00:00:00;1.34;25.65;25.65;39.03;-;21.97;25.65;25.65;41.46;42.5;0.01;35.58;31.09;-
12/08/19;01:00:00;-0.26;17.77;22.85;35.46;-;20.76;22.85;22.85;39.93;31.6;2;27.77;31.6;-
12/08/19;02:00:00;-11.71;0.1;22.25;33.43;-;7.09;22.25;22.25;37.68;31.08;4;16.99;31.08;-
12/08/19;03:00:00;-14.72;-2.74;22.31;13.59;-;1.14;22.31;22.31;37.51;32.03;15.7;15.7;32.03;-
12/08/19;04:00:00;-39.98;-12.16;22.68;15.01;-;0.01;22.68;22.68;35.59;31.6;11.61;17.98;31.6;-
12/08/19;05:00:00;-49.91;-15.05;23.76;13.05;-;0;23.76;23.76;37.64;32.03;4.19;26.49;32.03;-
12/08/19;06:00:00;-50.43;-15.06;14.51;13.67;-;0.01;28.48;28.48;38.53;32.1;20.62;27.04;32.1;-
12/08/19;07:00:00;-49.95;-15.04;-2.75;12.63;-;2.22;32.28;32.28;40.5;33.02;29.3;32.88;33.02;-
12/08/19;08:00:00;-49.91;-13.39;-7.97;18.15;-;29.9;34.14;34.14;41.57;41.22;39;41.23;35.05;-
12/08/19;09:00:00;-49.92;-12.14;-5.4;30.09;-;31.75;35.27;35.27;42.66;43.06;43.13;45.83;43.06;-
12/08/19;10:00:00;-49.98;-11;2.44;36.53;-;36.79;35.97;35.97;42.47;45.94;44.8;46.99;43.15;-
12/08/19;11:00:00;-35.34;-8.96;7.33;37.17;-;36.91;36.38;36.38;42.93;46;47.91;50;43.52;-
12/08/19;12:00:00;-22.41;-6.87;5.56;39.49;-;36.66;35.75;35.75;42.98;45.69;42;50.02;43.04;-
12/08/19;13:00:00;-2.01;-2.01;1.15;37.07;-;36.67;35.92;35.92;40.84;44.52;41;45.1;35.06;-
12/08/19;14:00:00;-0.08;-0.08;-0.08;32.4;-;36.83;35.52;35.52;41.05;44.64;38;48.16;35.01;-
12/08/19;15:00:00;0.35;0.35;5.16;29.78;-;39.43;35.52;35.52;42.57;36.11;42;50.02;34.02;-
12/08/19;16:00:00;4.13;4.13;37.45;28.69;-;38.73;37.45;37.45;43.73;49.71;70.1;70.1;35.1;-
12/08/19;17:00:00;15.23;15.23;37.64;38.61;-;59.16;38.06;37.64;48.03;50.26;44.43;73.04;35.08;-
12/08/19;18:00:00;14;14;36.95;46.74;-;45;38.07;36.95;48.46;50.59;48.53;70.94;43.02;-
12/08/19;19:00:00;12.08;12.08;35.84;46.11;-;43;38.26;35.84;48.31;50.61;64.34;67.98;35.07;-
12/08/19;20:00:00;0.44;0.44;14.52;44.36;-;36.2;37.79;34.89;48.07;50;45;65.93;35.01;-
12/08/19;21:00:00;0.07;0.07;7.81;38.59;-;35;34.08;34.08;46.83;35.1;38.66;50.02;33.08;-
12/08/19;22:00:00;0.49;0.49;0.49;40.83;-;34.9;32.6;32.6;43.96;44.1;36;45.83;34.04;-
12/08/19;23:00:00;-14.72;-6.82;-6.82;36.42;-;30.6;25.94;6.35;41.21;32.09;24.87;31.23;32.09;-
12/09/19;00:00:00;-11.1;-11.1;-11.1;23.33;-;22.1;22.17;4.32;39.19;33.03;24;33.48;33.03;-
12/09/19;01:00:00;-15.1;-15.1;-15.1;19.08;-;18.08;19.81;3.06;37.6;33.01;21.59;29.87;33.01;-
12/09/19;02:00:00;-16.09;-16.09;-16.09;14.28;-;13.54;19.16;1.72;36.17;32;21.08;23.02;32;-
12/09/19;03:00:00;-14.99;-14.99;-14.99;4.18;-;0;19.71;3.08;35.23;27.86;20;22.42;27.86;-
12/09/19;04:00:00;-12.76;-12.76;-12.76;0.42;-;-3.47;21.34;15.82;36.03;30.01;23.5;27.95;30.01;-
